what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393493467239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493469094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493470317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493474919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493476374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493478151
error,log,,,"Could not write metadata for '/sphinx'.",1393493482125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493483910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493486629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493487382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493501845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393493501869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393493504119
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393493508825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493510764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493512376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493518562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493519737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493521051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493539897
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393493539926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393493542671
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393493558110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493559622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493561531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493564980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493566717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493567900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493571477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493572525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493574481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493584863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393493584895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393493587736
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393493591477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493592949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493594392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493598291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493599901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493601616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493604995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493606213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493608382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493771281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493772446
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493773562
error,log,,,"Problems saving workspace",1393493775171
error,log,,,"Problems occurred while trying to save the state of the workbench.",1393493775174
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1393493775282
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1393493775283
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1393493775284
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1393493775285
