what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391017471
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393391031018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393391033091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393391041569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393391047186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391047516
error,log,,,"Could not write metadata for '/sphinx'.",1393391152182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391152234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391301527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391318026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391362045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391374241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393391423879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393391424169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393391424295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393391424414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393391424572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393391424969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391435061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391439136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391467398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391467631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391469045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391490581
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393391523967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391525681
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393391583644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391604923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391608300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391611304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391615127
error,log,,,"Could not write metadata for '/sphinx'.",1393391618035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391618076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391619166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391664221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391670432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391686550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391736850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391740591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391766883
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393391768463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391772235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391787120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393391833257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393391839294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391844072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391848562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391848767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391849438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391883435
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393391885653
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393391888307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393391890087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391896892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391901147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393391949535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393391954943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393391957450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391958900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391963248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391966714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393391972162
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393391986046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391986440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1393391988321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391988343
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1393391990900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391991036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393391992448
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1393392008185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392008339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392009595
error,log,,,"Could not write metadata for '/sphinx'.",1393392040614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392040647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392042789
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393392044552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393392091084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393392091653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393392107684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393392127178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392129417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392130658
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393392132097
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393392138599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393392140261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392142315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392143549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393392161809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392162975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392164151
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393392231114
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393392240410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393392288362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392296254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392303123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392351379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392385104
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393392398921
error,log,,,"Could not write metadata for '/sphinx'.",1393392407705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392407749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392414035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393392416617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392425974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392426063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393392538756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393392628647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393392629172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393392631328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392633764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392634807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393392646293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392652509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392653751
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393392654761
error,log,,,"Could not write metadata for '/sphinx'.",1393392716685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392716777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392903817
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393392946843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1393392947193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392947209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393392947792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392950643
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393392950659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393392951803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392952830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393392953644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392955739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393392956840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392957639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393392958488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392960716
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393392960738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392961380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393392982005
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393393067499
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1393393068763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393072659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393074371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393075662
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393393076865
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393393107241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393122569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393124128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393125322
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1393393126882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393127606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393128783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393130694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393131925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393134306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393135772
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1393393143789
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1393393145297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393393169272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393393282758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393299644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393301158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393302445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393305513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393306790
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393393320107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393336199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393366229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393393369570
error,log,,,"Could not write metadata for '/sphinx'.",1393393372739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393372778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393374657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393393375223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393382464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393397353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393444317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393454646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393498025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393575401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393579240
error,log,,,"Could not write metadata for '/sphinx'.",1393393682477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393682530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393855970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393393867147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393393878992
error,log,,,"Could not write metadata for '/sphinx'.",1393394167206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393394169118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393394172683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393394172915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393394189279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393394195603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393394205225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393394207278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393394208426
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393394210266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393394215063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393394216566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393394295972
