what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1391321038391
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1391321038391
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1391321038392
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1391321038404
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1391321038405
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1391321038418
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1391321038418
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1391321038418
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1391321038419
os,sysinfo,,,"linux",1391321038421
arch,sysinfo,,,"x86",1391321038421
ws,sysinfo,,,"gtk",1391321038421
locale,sysinfo,,,"en_US",1391321038421
processors,sysinfo,,,"4",1391321038421
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1391321038421
java.runtime.version,sysinfo,,,"1.6.0_27-b27",1391321038421
java.specification.name,sysinfo,,,"Java Platform API Specification",1391321038421
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1391321038421
java.specification.version,sysinfo,,,"1.6",1391321038421
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1391321038421
java.version,sysinfo,,,"1.6.0_27",1391321038421
java.vm.info,sysinfo,,,"mixed mode, sharing",1391321038421
java.vm.name,sysinfo,,,"OpenJDK Client VM",1391321038421
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1391321038421
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1391321038421
java.vm.specification.version,sysinfo,,,"1.0",1391321038421
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1391321038421
java.vm.version,sysinfo,,,"20.0-b12",1391321038421
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1391321038433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391321038434
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1391321038763
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1391321040995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391324807994
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391324808139
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1391324814457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391324819793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1391324851718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391324853660
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1391324971403
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1391324971405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391324971750
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391324971833
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391324971887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391324973893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391324975832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1391324976516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391324976983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391324978611
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1391324980234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391324985131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391324996468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391324996688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391324999014
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391325002231
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1391325005285
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1391325007738
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1391325009295
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1391325010081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391325016002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391325070960
