what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390971172429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390971172682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390971176093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390973543848
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1390973546249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390973674281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390979574674
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1390979574813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390979619082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980076167
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980091167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980091274
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1390980091291
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1390980091379
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390980095971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980109321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980180517
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1390980217787
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1390980218126
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1390980218426
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1390980218718
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1390980218962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980219853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980616245
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980628601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980632852
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980636739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980636794
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1390980638001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980639092
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980646279
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1390980646279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980646333
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1390980650585
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980650585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980652126
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1390980652126
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390980652934
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980652937
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1390980653705
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980653760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390980653824
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1390980653852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980656464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980795562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390980796540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390981040248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390981065038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390983657026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390983660826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391013441420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391013443209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391044145449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391044147179
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391044148843
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1391044149449
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1391044149789
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1391044149801
